,Mkt-RF,SMB,HML,RF,Book to Market Ratio,Treasury Bill,AAA Yields,BAA Yields,Long Term Yield,Net Equity Expansion,Risk-Free Rate,Inflation,Long Term Rate of Returns,corpr,Stock Variance,Cross-Sectional Premium,CRSP Value Weighted Return,CRSP Value Weighted Return Excluding Dividends
19561011,0.14,0.22,-0.19,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561012,0.26,-0.04,0.28,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561015,0.02,-0.01,-0.03,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561016,-0.38,-0.02,0.48,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561017,-0.7,0.35,0.24,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561018,0.16,-0.19,0.19,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561019,-0.03,0.16,0.45,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561022,-0.2,-0.13,-0.01,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561023,-0.07,0.09,-0.22,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561024,-0.39,0.18,-0.29,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561025,-0.3,0.02,0.03,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561026,0.88,-0.21,0.13,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561029,0.17,0.25,-0.59,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561030,-0.2,-0.12,0.18,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561031,-1.37,0.12,-0.13,0.011,0.566427008,0.029,0.0359,0.0417,0.0329,0.029457322,0.002416667,0.003649635,-0.0054,-0.0105,0.00164201,0.001272093,0.006619,0.005298
19561101,1.75,-0.63,0.18,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561102,0.83,-0.22,-0.27,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561105,1.39,-0.64,-0.35,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561107,-0.62,0.45,-0.02,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561108,-0.74,0.11,0.13,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561109,-0.49,0.49,-0.23,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561112,0.5,-0.11,0.36,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561113,-0.03,0.05,0.53,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561114,-0.65,-0.04,0.42,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561115,-0.5,0.54,0.42,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561116,-0.08,0.03,0.19,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561119,-1.02,0.3,0.22,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561120,-0.59,0.04,0.17,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561121,-0.23,-0.07,-0.16,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561123,0.94,-0.46,-0.06,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561126,-0.32,0.47,0.34,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561127,0.03,-0.15,0.05,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561128,-0.99,0.54,-0.08,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561129,-0.25,-0.32,0.1,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561130,1.51,-0.71,-0.25,0.01,0.574897415,0.0299,0.0369,0.0424,0.0333,0.027088458,0.002491667,0,-0.0057,-0.0126,0.001731517,0.001541595,-0.001921,-0.011161
19561203,1.57,-0.69,-0.18,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561204,-0.07,0.3,-0.85,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561205,0.94,-0.25,-0.21,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561206,0.52,-0.63,0.58,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561207,0.26,0.13,-0.18,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561210,-0.3,0.37,0.04,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561211,-0.45,0.37,-0.07,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561212,-0.63,0.7,-0.33,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561213,0.68,-0.19,0.37,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561214,0.19,0.31,-0.47,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561217,-0.05,-0.03,-0.06,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561218,0.01,-0.09,-0.22,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561219,-0.27,0.15,-0.28,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561220,-0.62,0.23,-0.02,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561221,0.59,-0.3,0.41,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561226,0.24,-0.12,-0.34,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561227,-0.08,-0.09,-0.21,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561228,0.24,-0.07,0.06,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19561231,0.36,-0.17,-0.11,0.012,0.544176827,0.0321,0.0375,0.0437,0.0345,0.026149367,0.002675,0.003636364,-0.0179,-0.0082,0.001020276,0.000969841,0.036284,0.034442
19570102,-0.73,0.65,0.84,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570103,0.79,-0.02,0.25,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570104,0.17,0.1,0.43,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570107,-0.46,0.32,0.66,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570108,-0.13,0.46,0.05,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570109,-0.19,0.37,0.19,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570110,0.37,0.32,0.27,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570111,-0.1,0.45,0.12,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570114,-0.72,0.33,-0.19,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570115,-1.11,0.37,0.19,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570116,-0.06,0.2,0.09,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570117,-0.3,-0.21,-0.02,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570118,-1.22,0.25,-0.04,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570121,-0.34,0.01,-0.23,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570122,0.32,0.25,-0.09,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570123,0.56,-0.23,0.2,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570124,0.24,0.14,-0.15,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570125,-0.51,-0.15,-0.04,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570128,-0.69,-0.09,-0.06,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570129,0.23,0.03,0.3,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570130,0.53,-0.43,0.08,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570131,-0.27,0.34,-0.04,0.012,0.567242675,0.0311,0.0377,0.0449,0.0328,0.027991994,0.002591667,0,0.0346,0.0197,0.000901942,0.000738582,-0.040238,-0.041569
19570201,-0.39,-0.03,-0.16,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570204,-0.19,0.22,-0.1,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570205,-1.26,-0.16,-0.16,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570206,0.15,-0.09,0.23,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570207,-0.36,0.05,-0.13,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570208,-0.42,-0.03,-0.11,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570211,-1.73,0.15,-0.6,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570212,-0.54,-0.3,0.18,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570213,1.55,-0.14,0.13,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570214,0.05,0.06,0.01,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570215,1.23,-0.27,-0.17,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570218,-0.22,0.46,-0.37,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570219,0.2,-0.25,-0.08,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570220,0.45,-0.37,-0.11,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570221,-0.39,0.1,-0.02,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570225,0.01,-0.14,0.2,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570226,0.19,-0.09,-0.02,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570227,-0.18,-0.03,0.41,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570228,-0.19,0.08,0.18,0.013,0.584994189,0.031,0.0367,0.0447,0.0328,0.030172847,0.002583333,0.003623188,0.0025,0.0093,0.00105604,0.000827314,-0.024919,-0.032823
19570301,0.89,-0.39,-0.13,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570304,0.68,-0.15,-0.15,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570305,0.42,-0.24,-0.08,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570306,0.31,0.02,-0.44,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570307,-0.26,0.44,-0.23,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570308,-0.35,-0.02,0.08,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570311,-0.54,0.43,-0.04,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570312,-0.02,-0.13,0.11,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570313,0.56,0.21,0.02,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570314,0.09,-0.12,0.1,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570315,0.13,0.18,0.02,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570318,-0.4,0.03,-0.04,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570319,0.36,0.02,-0.1,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570320,0.13,0.39,-0.04,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570321,0.03,-0.17,0.04,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570322,-0.16,0.07,0.36,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570325,-0.42,0.09,0.08,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570326,0.15,-0.13,-0.12,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570327,0.3,-0.13,-0.06,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570328,0.34,-0.08,0.12,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570329,-0.14,-0.02,-0.03,0.011,0.599818875,0.0308,0.0366,0.0443,0.0331,0.026599595,0.002566667,0.003610108,-0.0024,0.005,0.000330298,0.001054099,0.023827,0.020752
19570401,-0.01,-0.17,-0.12,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570402,0.59,-0.23,-0.1,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570403,0.35,0.01,0.07,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570404,-0.24,0.12,-0.11,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570405,0.07,0.12,-0.36,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570408,0.03,0.04,-0.29,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570409,0.84,-0.4,-0.21,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570410,0.53,-0.28,0.28,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570411,0.08,0.2,-0.2,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570412,0.19,-0.01,0,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570415,-0.12,-0.04,0.18,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570416,0.07,-0.06,-0.1,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570417,0.22,-0.11,-0.26,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570418,0.69,-0.18,-0.04,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570422,0.1,0.13,-0.04,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570423,0.56,-0.46,0.42,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570424,0.16,-0.18,-0.09,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570425,-0.32,-0.07,0.28,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570426,-0.12,-0.07,0.03,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570429,0.38,0.07,-0.45,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570430,0.11,0,-0.34,0.012,0.57609839,0.0307,0.0367,0.0444,0.0345,0.027420593,0.002558333,0.003597122,-0.0222,-0.0066,0.00030246,0.002142112,0.046538,0.045215
19570501,0.55,-0.29,-0.33,0.012,0.56403858,0.0306,0.0374,0.0452,0.0348,0.028848655,0.00255,0.003584229,-0.0023,-0.0075,0.000481771,0.00242219,0.038734,0.033208
19570502,0.73,-0.4,-0.14,0.012,0.56403858,0.0306,0.0374,0.0452,0.0348,0.028848655,0.00255,0.003584229,-0.0023,-0.0075,0.000481771,0.00242219,0.038734,0.033208
